underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
SPY,142.22,*,RQQ070616P00124000,,put,06/16/2007,12/19/2006,124,1.5,0.9,1,0,1222,0.1704,-0.0914,0.0097,-2.4331,16.2723,RQQRT
SPY,142.22,*,RQQ070616P00125000,,put,06/16/2007,12/19/2006,125,1.1,1,1.1,0,90,0.1687,-0.1009,0.0105,-2.5738,17.4975,RQQRU
SPY,142.22,*,RQQ070616P00126000,,put,06/16/2007,12/19/2006,126,1.25,1.1,1.2,0,271,0.1671,-0.1113,0.0114,-2.7184,18.7843,RQQRV
SPY,142.22,*,RQQ070616P00127000,,put,06/16/2007,12/19/2006,127,1.45,1.15,1.3,0,1497,0.1655,-0.1226,0.0123,-2.8619,20.1126,RQQRW
SPY,142.22,*,RQQ070616P00128000,,put,06/16/2007,12/19/2006,128,1.5,1.25,1.4,0,1698,0.1641,-0.1351,0.0133,-3.0107,21.505,RQQRX
SPY,142.22,*,RQQ070616P00129000,,put,06/16/2007,12/19/2006,129,1.7,1.4,1.5,0,766,0.1627,-0.1485,0.0143,-3.1555,22.9238,RQQRY
SPY,142.22,*,SFB070616P00130000,,put,06/16/2007,12/19/2006,130,0,1.4,1.5,195,6040,0.1614,-0.163,0.0153,-3.2985,24.3729,SFBRZ
SPY,142.22,*,SFB070616P00131000,,put,06/16/2007,12/19/2006,131,0,1.5,1.65,944,3056,0.1602,-0.1786,0.0163,-3.4377,25.8399,SFBRA
SPY,142.22,*,SFB070616P00132000,,put,06/16/2007,12/19/2006,132,0,1.65,1.75,17,2651,0.1591,-0.1954,0.0174,-3.5711,27.3102,SFBRB
SPY,142.22,*,SFB070616P00133000,,put,06/16/2007,12/19/2006,133,0,1.8,1.9,27,3956,0.1581,-0.2134,0.0184,-3.6966,28.768,SFBRC
SPY,142.22,*,SFB070616P00134000,,put,06/16/2007,12/19/2006,134,0,2,2.1,0,4095,0.1571,-0.2323,0.0194,-3.8079,30.1876,SFBRD
SPY,142.22,*,SFB070616P00135000,,put,06/16/2007,12/19/2006,135,0,2.15,2.25,72,3377,0.1562,-0.2524,0.0204,-3.9067,31.5616,SFBRE
SPY,142.22,*,SFB070616P00136000,,put,06/16/2007,12/19/2006,136,0,2.35,2.45,100,4504,0.1555,-0.2736,0.0214,-3.9944,32.8776,SFBRF
SPY,142.22,*,SFB070616P00137000,,put,06/16/2007,12/19/2006,137,0,2.55,2.65,1,6145,0.1548,-0.2957,0.0223,-4.0614,34.1039,SFBRG
SPY,142.22,*,SFB070616P00138000,,put,06/16/2007,12/19/2006,138,0,2.8,2.9,15,27934,0.1541,-0.3186,0.0231,-4.1058,35.2259,SFBRH
SPY,142.22,*,SFB070616P00139000,,put,06/16/2007,12/19/2006,139,0,3,3.2,1,33166,0.1536,-0.3423,0.0239,-4.1333,36.2353,SFBRI
SPY,142.22,*,SFB070616P00140000,,put,06/16/2007,12/19/2006,140,0,3.3,3.5,1013,5921,0.1532,-0.3668,0.0245,-4.1386,37.1123,SFBRJ
SPY,142.22,*,SFB070616P00141000,,put,06/16/2007,12/19/2006,141,0,3.6,3.8,0,439,0.1528,-0.3917,0.0251,-4.1171,37.8431,SFBRK
SPY,142.22,*,SFB070616P00142000,,put,06/16/2007,12/19/2006,142,0,4,4.1,56,1014,0.1525,-0.417,0.0255,-4.0716,38.4197,SFBRL
SPY,142.22,*,SFB070616P00143000,,put,06/16/2007,12/19/2006,143,0,4.3,4.5,29,5022,0.1523,-0.4426,0.0258,-4.0021,38.8346,SFBRM
SPY,142.22,*,SFB070616P00144000,,put,06/16/2007,12/19/2006,144,0,4.7,4.9,44,2197,0.1522,-0.4683,0.026,-3.9086,39.0836,SFBRN
SPY,142.22,*,SFB070616P00145000,,put,06/16/2007,12/19/2006,145,0,5.2,5.3,0,1639,0.1522,-0.4939,0.026,-3.7918,39.1658,SFBRO
SPY,142.22,*,SFB070616P00146000,,put,06/16/2007,12/19/2006,146,0,5.7,5.8,87,236,0.1523,-0.5193,0.026,-3.6527,39.084,SFBRP
SPY,142.22,*,SFB070616P00147000,,put,06/16/2007,12/19/2006,147,0,6.2,6.4,60,1272,0.1524,-0.5443,0.0258,-3.4888,38.843,SFBRQ
SPY,142.22,*,SFB070616P00148000,,put,06/16/2007,12/19/2006,148,0,6.8,6.9,100,571,0.1527,-0.5689,0.0255,-3.3099,38.4527,SFBRR
SPY,142.22,*,SFB070616P00149000,,put,06/16/2007,12/19/2006,149,9.1,7.4,7.6,0,105,0.153,-0.5928,0.0251,-3.1096,37.9217,SFBRS
SPY,142.22,*,SYH070616P00150000,,put,06/16/2007,12/19/2006,150,8.1,8.1,8.3,0,1618,0.1534,-0.6161,0.0246,-2.8945,37.2638,SYHRT
SPY,142.22,*,SYH070616P00155000,,put,06/16/2007,12/19/2006,155,13.8,12.7,12.9,0,6,0.1567,-0.7187,0.021,-1.6703,32.5965,SYHRY
SPY,142.22,*,SYH070616P00160000,,put,06/16/2007,12/19/2006,160,21.4,17.7,17.9,0,10,0.162,-0.7959,0.0169,-0.3929,26.9916,SYHRD
SPY,142.22,*,SYH070616P00165000,,put,06/16/2007,12/19/2006,165,0,22.7,22.9,0,0,0.1695,-0.8491,0.0131,0.7339,21.8754,SYHRM
SPY,142.22,*,SYH070616P00170000,,put,06/16/2007,12/19/2006,170,0,27.7,27.9,0,0,0.1791,-0.8838,0.0101,1.6396,17.8558,SYHRN
SPY,142.22,*,SWV070922C00060000,,call,09/22/2007,12/19/2006,60,72,83,83.2,0,0,0.6574,0.9464,0.0009,-3.0002,9.0729,SWVIH
SPY,142.22,*,SWV070922C00065000,,call,09/22/2007,12/19/2006,65,72.3,78.2,78.4,0,646,0.6103,0.9424,0.0011,-3.3177,9.967,SWVIM
SPY,142.22,*,SZC070922C00070000,,call,09/22/2007,12/19/2006,70,66.5,73.4,73.6,0,441,0.5654,0.9382,0.0013,-3.603,10.882,SZCIR
SPY,142.22,*,SZC070922C00075000,,call,09/22/2007,12/19/2006,75,55.2,68.6,68.8,0,0,0.5225,0.9337,0.0015,-3.8588,11.8251,SZCIW
SPY,142.22,*,SZC070922C00080000,,call,09/22/2007,12/19/2006,80,58.5,63.8,64.1,0,50,0.4818,0.9288,0.0017,-4.0964,12.8251,SZCIB
SPY,142.22,*,SZC070922C00085000,,call,09/22/2007,12/19/2006,85,10.9,59,59.3,0,0,0.4431,0.9234,0.002,-4.3182,13.8984,SZCIG
SPY,142.22,*,SZC070922C00088000,,call,09/22/2007,12/19/2006,88,44.2,56.2,56.4,0,0,0.421,0.9198,0.0023,-4.4503,14.6006,SZCIJ
SPY,142.22,*,SZC070922C00089000,,call,09/22/2007,12/19/2006,89,43.2,55.2,55.5,0,0,0.4138,0.9185,0.0023,-4.494,14.8453,SZCIK
SPY,142.22,*,SWG070922C00090000,,call,09/22/2007,12/19/2006,90,50.8,54.3,54.5,0,8,0.4067,0.9172,0.0024,-4.538,15.097,SWGIL
SPY,142.22,*,SWG070922C00091000,,call,09/22/2007,12/19/2006,91,10.9,53.3,53.6,0,0,0.3996,0.9158,0.0025,-4.5799,15.3493,SWGIM
SPY,142.22,*,SWG070922C00092000,,call,09/22/2007,12/19/2006,92,39.9,52.4,52.6,0,0,0.3927,0.9144,0.0026,-4.6248,15.6163,SWGIN
SPY,142.22,*,SWG070922C00093000,,call,09/22/2007,12/19/2006,93,38.2,51.4,51.7,0,0,0.3858,0.9129,0.0027,-4.6676,15.8846,SWGIO
SPY,142.22,*,SWG070922C00094000,,call,09/22/2007,12/19/2006,94,42.7,50.5,50.7,0,43,0.379,0.9114,0.0028,-4.7109,16.1616,SWGIP
SPY,142.22,*,SWG070922C00095000,,call,09/22/2007,12/19/2006,95,10.9,49.5,49.8,0,0,0.3723,0.9099,0.0029,-4.7548,16.4479,SWGIQ
SPY,142.22,*,SWG070922C00096000,,call,09/22/2007,12/19/2006,96,35.2,48.6,48.8,0,0,0.3657,0.9082,0.003,-4.7994,16.7439,SWGIR
SPY,142.22,*,SWG070922C00097000,,call,09/22/2007,12/19/2006,97,39.6,47.6,47.9,0,168,0.3592,0.9065,0.0031,-4.8446,17.0505,SWGIS
SPY,142.22,*,SWG070922C00098000,,call,09/22/2007,12/19/2006,98,10.9,46.7,46.9,0,0,0.3527,0.9048,0.0032,-4.8879,17.3601,SWGIT
SPY,142.22,*,SWG070922C00099000,,call,09/22/2007,12/19/2006,99,44.6,45.7,46,0,10,0.3463,0.903,0.0033,-4.9319,17.6812,SWGIU
SPY,142.22,*,SWG070922C00100000,,call,09/22/2007,12/19/2006,100,30.35,44.8,45,0,0,0.3401,0.901,0.0035,-4.9795,18.0226,SWGIV
SPY,142.22,*,SWG070922C00101000,,call,09/22/2007,12/19/2006,101,26.7,43.8,44.1,0,0,0.3339,0.899,0.0036,-5.0252,18.3688,SWGIW
SPY,142.22,*,SWG070922C00102000,,call,09/22/2007,12/19/2006,102,37.9,42.9,43.2,0,191,0.3278,0.8969,0.0037,-5.0718,18.7285,SWGIX
SPY,142.22,*,SWG070922C00103000,,call,09/22/2007,12/19/2006,103,35.3,42,42.2,0,27,0.3218,0.8947,0.0039,-5.1194,19.1026,SWGIY
SPY,142.22,*,SWG070922C00104000,,call,09/22/2007,12/19/2006,104,34.4,41,41.3,0,96,0.3158,0.8924,0.004,-5.165,19.4828,SWGIZ
SPY,142.22,*,SWG070922C00105000,,call,09/22/2007,12/19/2006,105,25.6,40.1,40.3,0,0,0.31,0.89,0.0042,-5.2145,19.8878,SWGIA
SPY,142.22,*,SWG070922C00106000,,call,09/22/2007,12/19/2006,106,31.6,39.2,39.4,0,42,0.3042,0.8875,0.0044,-5.2621,20.3003,SWGIB
SPY,142.22,*,SWG070922C00107000,,call,09/22/2007,12/19/2006,107,10.9,38.2,38.5,0,0,0.2985,0.8848,0.0045,-5.3107,20.7301,SWGIC
SPY,142.22,*,SWG070922C00108000,,call,09/22/2007,12/19/2006,108,22.2,37.3,37.5,0,0,0.2929,0.882,0.0047,-5.3604,21.1782,SWGID
SPY,142.22,*,SWG070922C00109000,,call,09/22/2007,12/19/2006,109,21.2,36.4,36.6,0,0,0.2874,0.8791,0.0049,-5.4111,21.6455,SWGIE
SPY,142.22,*,SPY070922C00110000,,call,09/22/2007,12/19/2006,110,19.9,35.5,35.7,0,0,0.282,0.8759,0.0051,-5.4628,22.1329,SPYIF
SPY,142.22,*,SPY070922C00111000,,call,09/22/2007,12/19/2006,111,29.8,34.5,34.8,0,750,0.2766,0.8727,0.0053,-5.5127,22.6313,SPYIG
SPY,142.22,*,SPY070922C00112000,,call,09/22/2007,12/19/2006,112,10.9,33.6,34.1,0,0,0.2714,0.8692,0.0056,-5.5665,23.1614,SPYIH
SPY,142.22,*,SPY070922C00113000,,call,09/22/2007,12/19/2006,113,29,32.7,32.9,0,10,0.2662,0.8655,0.0058,-5.6183,23.7042,SPYII
SPY,142.22,*,SPY070922C00114000,,call,09/22/2007,12/19/2006,114,25.6,31.8,32,0,29,0.2611,0.8617,0.0061,-5.6711,24.2706,SPYIJ
SPY,142.22,*,SPY070922C00115000,,call,09/22/2007,12/19/2006,115,17,30.9,31.1,0,0,0.2561,0.8576,0.0063,-5.7247,24.8613,SPYIK
SPY,142.22,*,SPY070922C00116000,,call,09/22/2007,12/19/2006,116,22.3,30,30.2,0,499,0.2512,0.8532,0.0066,-5.7792,25.4773,SPYIL
SPY,142.22,*,SPY070922C00117000,,call,09/22/2007,12/19/2006,117,22.3,29.1,29.3,0,439,0.2464,0.8486,0.0069,-5.8344,26.1193,SPYIM
SPY,142.22,*,SPY070922C00118000,,call,09/22/2007,12/19/2006,118,23.7,28.2,28.4,0,664,0.2416,0.8437,0.0072,-5.8873,26.7774,SPYIN
SPY,142.22,*,SPY070922C00119000,,call,09/22/2007,12/19/2006,119,13,27.3,27.6,0,0,0.237,0.8385,0.0076,-5.9437,27.4734,SPYIO
SPY,142.22,*,SPY070922C00120000,,call,09/22/2007,12/19/2006,120,22.43,26.4,26.6,0,204,0.2324,0.833,0.0079,-5.9975,28.1865,SPYIP
SPY,142.22,*,SPY070922C00121000,,call,09/22/2007,12/19/2006,121,19.9,25.5,25.7,0,10,0.2279,0.8272,0.0083,-6.0515,28.9277,SPYIQ
SPY,142.22,*,SPY070922C00122000,,call,09/22/2007,12/19/2006,122,21.2,24.6,24.8,0,10,0.2235,0.821,0.0087,-6.1055,29.697,SPYIR
SPY,142.22,*,SPY070922C00123000,,call,09/22/2007,12/19/2006,123,8.8,23.7,24,0,0,0.2192,0.8144,0.0091,-6.1592,30.4943,SPYIS
SPY,142.22,*,SPY070922C00124000,,call,09/22/2007,12/19/2006,124,10.9,22.9,23.1,0,0,0.2149,0.8074,0.0095,-6.2095,31.3092,SPYIT
SPY,142.22,*,SPY070922C00125000,,call,09/22/2007,12/19/2006,125,17.7,22,22.2,0,240,0.2108,0.7999,0.01,-6.262,32.1613,SPYIU
SPY,142.22,*,SPY070922C00126000,,call,09/22/2007,12/19/2006,126,17.1,21.1,21.4,0,153,0.2067,0.792,0.0104,-6.3104,33.0295,SPYIV
SPY,142.22,*,SPY070922C00127000,,call,09/22/2007,12/19/2006,127,19.44,20.3,20.5,0,4,0.2027,0.7836,0.0109,-6.3574,33.9224,SPYIW
SPY,142.22,*,RQQ070922C00128000,,call,09/22/2007,12/19/2006,128,5.6,19.4,19.9,0,0,0.1988,0.7746,0.0114,-6.4024,34.838,RQQIX
SPY,142.22,*,RQQ070922C00129000,,call,09/22/2007,12/19/2006,129,15.8,18.6,19.1,0,250,0.195,0.7651,0.012,-6.445,35.7737,RQQIY
SPY,142.22,*,SFB070922C00130000,,call,09/22/2007,12/19/2006,130,0,17.7,18,0,259,0.1913,0.7549,0.0125,-6.4847,36.7263,SFBIZ
SPY,142.22,*,SFB070922C00131000,,call,09/22/2007,12/19/2006,131,0,16.9,17.2,0,23,0.1876,0.7442,0.0131,-6.518,37.6841,SFBIA
SPY,142.22,*,SFB070922C00132000,,call,09/22/2007,12/19/2006,132,0,16.1,16.4,0,725,0.1841,0.7328,0.0137,-6.5501,38.6582,SFBIB
SPY,142.22,*,SFB070922C00133000,,call,09/22/2007,12/19/2006,133,0,15.3,15.6,0,60,0.1806,0.7207,0.0143,-6.5744,39.6283,SFBIC
SPY,142.22,*,SFB070922C00134000,,call,09/22/2007,12/19/2006,134,0,14.6,14.8,2,215,0.1772,0.7079,0.015,-6.5933,40.5955,SFBID
SPY,142.22,*,SFB070922C00135000,,call,09/22/2007,12/19/2006,135,0,13.8,14,0,187,0.1739,0.6944,0.0156,-6.6058,41.5525,SFBIE
SPY,142.22,*,SFB070922C00136000,,call,09/22/2007,12/19/2006,136,0,13,13.3,0,88,0.1707,0.68,0.0163,-6.6112,42.4907,SFBIF
SPY,142.22,*,SFB070922C00137000,,call,09/22/2007,12/19/2006,137,0,12.3,12.5,0,464,0.1676,0.6649,0.0169,-6.6086,43.4007,SFBIG
SPY,142.22,*,SFB070922C00138000,,call,09/22/2007,12/19/2006,138,0,11.5,11.8,0,431,0.1645,0.6491,0.0176,-6.5943,44.2689,SFBIH
SPY,142.22,*,SFB070922C00139000,,call,09/22/2007,12/19/2006,139,0,10.8,11.1,10,555,0.1616,0.6323,0.0182,-6.573,45.0907,SFBII
SPY,142.22,*,SFB070922C00140000,,call,09/22/2007,12/19/2006,140,0,10.1,10.4,30,2453,0.1587,0.6148,0.0189,-6.5382,45.8482,SFBIJ
SPY,142.22,*,SFB070922C00141000,,call,09/22/2007,12/19/2006,141,0,9.4,9.7,10,1615,0.1559,0.5965,0.0195,-6.4918,46.5313,SFBIK
SPY,142.22,*,SFB070922C00142000,,call,09/22/2007,12/19/2006,142,0,8.8,9,10,2232,0.1532,0.5774,0.0201,-6.4331,47.1264,SFBIL
SPY,142.22,*,SFB070922C00143000,,call,09/22/2007,12/19/2006,143,0,8.1,8.4,10,503,0.1506,0.5575,0.0206,-6.3612,47.6194,SFBIM
SPY,142.22,*,SFB070922C00144000,,call,09/22/2007,12/19/2006,144,0,7.5,7.7,15,260,0.148,0.5369,0.0212,-6.2726,47.9961,SFBIN
SPY,142.22,*,SFB070922C00145000,,call,09/22/2007,12/19/2006,145,0,6.9,7.1,170,680,0.1456,0.5156,0.0216,-6.1725,48.243,SFBIO
SPY,142.22,*,SFB070922C00146000,,call,09/22/2007,12/19/2006,146,0,6.3,6.5,0,229,0.1432,0.4937,0.022,-6.0548,48.3468,SFBIP
SPY,142.22,*,SFB070922C00147000,,call,09/22/2007,12/19/2006,147,0,5.8,6,0,420,0.1409,0.4712,0.0224,-5.922,48.2952,SFBIQ
SPY,142.22,*,SFB070922C00148000,,call,09/22/2007,12/19/2006,148,0,5.2,5.5,0,826,0.1387,0.4483,0.0226,-5.7742,48.0775,SFBIR
SPY,142.22,*,SFB070922C00149000,,call,09/22/2007,12/19/2006,149,5,4.8,4.9,0,46,0.1366,0.425,0.0228,-5.6118,47.6852,SFBIS
SPY,142.22,*,SYH070922C00150000,,call,09/22/2007,12/19/2006,150,4.4,4.3,4.5,50,4885,0.1346,0.4015,0.0229,-5.4352,47.1125,SYHIT
SPY,142.22,*,SYH070922C00155000,,call,09/22/2007,12/19/2006,155,2.4,2.35,2.5,0,1842,0.1257,0.2846,0.0216,-4.362,41.5262,SYHIY
SPY,142.22,*,SYH070922C00160000,,call,09/22/2007,12/19/2006,160,0.95,1.1,1.2,0,3669,0.119,0.1815,0.0178,-3.1436,32.3852,SYHID
SPY,142.22,*,SWV070922P00060000,,put,09/22/2007,12/19/2006,60,0,0,0.05,0,0,0.2079,0,0,0,0.0002,SWVUH
SPY,142.22,*,SWV070922P00065000,,put,09/22/2007,12/19/2006,65,0,0,0.05,0,0,0.2079,0,0,-0.0002,0.0017,SWVUM
SPY,142.22,*,SZC070922P00070000,,put,09/22/2007,12/19/2006,70,0,0,0.05,0,0,0.2079,0,0,-0.0013,0.01,SZCUR
SPY,142.22,*,SZC070922P00075000,,put,09/22/2007,12/19/2006,75,0.05,0,0.05,0,100,0.2079,-0.0001,0,-0.0058,0.0449,SZCUW
SPY,142.22,*,SZC070922P00080000,,put,09/22/2007,12/19/2006,80,0.1,0,0.1,0,400,0.2079,-0.0004,0.0001,-0.0205,0.1597,SZCUB
SPY,142.22,*,SZC070922P00085000,,put,09/22/2007,12/19/2006,85,0.05,0,0.1,0,0,0.2079,-0.0011,0.0001,-0.0597,0.4688,SZCUG
SPY,142.22,*,SZC070922P00088000,,put,09/22/2007,12/19/2006,88,0.25,0.05,0.15,0,200,0.2079,-0.0021,0.0003,-0.1045,0.8252,SZCUJ
SPY,142.22,*,SZC070922P00089000,,put,09/22/2007,12/19/2006,89,0,0.05,0.15,0,0,0.2079,-0.0026,0.0003,-0.1245,0.9843,SZCUK
SPY,142.22,*,SWG070922P00090000,,put,09/22/2007,12/19/2006,90,0,0.05,0.15,0,0,0.2079,-0.0031,0.0004,-0.1474,1.1672,SWGUL
SPY,142.22,*,SWG070922P00091000,,put,09/22/2007,12/19/2006,91,0,0.05,0.15,0,0,0.2079,-0.0037,0.0004,-0.1735,1.3764,SWGUM
SPY,142.22,*,SWG070922P00092000,,put,09/22/2007,12/19/2006,92,0.1,0.1,0.15,0,0,0.2079,-0.0045,0.0005,-0.203,1.6142,SWGUN
SPY,142.22,*,SWG070922P00093000,,put,09/22/2007,12/19/2006,93,0.1,0.1,0.15,0,0,0.2079,-0.0053,0.0006,-0.2364,1.883,SWGUO
SPY,142.22,*,SWG070922P00094000,,put,09/22/2007,12/19/2006,94,0,0.1,0.2,0,0,0.2079,-0.0063,0.0007,-0.2738,2.1853,SWGUP
SPY,142.22,*,SWG070922P00095000,,put,09/22/2007,12/19/2006,95,0,0.1,0.2,0,0,0.2079,-0.0074,0.0008,-0.3155,2.5235,SWGUQ
SPY,142.22,*,SWG070922P00096000,,put,09/22/2007,12/19/2006,96,0,0.1,0.2,0,332,0.2079,-0.0087,0.0009,-0.3618,2.8998,SWGUR
SPY,142.22,*,SWG070922P00097000,,put,09/22/2007,12/19/2006,97,0.1,0.15,0.25,0,0,0.2079,-0.0101,0.001,-0.4129,3.3164,SWGUS
SPY,142.22,*,SWG070922P00098000,,put,09/22/2007,12/19/2006,98,0,0.15,0.25,0,0,0.2079,-0.0117,0.0012,-0.469,3.7755,SWGUT
SPY,142.22,*,SWG070922P00099000,,put,09/22/2007,12/19/2006,99,0,0.15,0.25,0,0,0.2079,-0.0135,0.0013,-0.5303,4.279,SWGUU
SPY,142.22,*,SWG070922P00100000,,put,09/22/2007,12/19/2006,100,0.05,0.2,0.3,0,0,0.2079,-0.0156,0.0015,-0.597,4.8284,SWGUV
SPY,142.22,*,SWG070922P00101000,,put,09/22/2007,12/19/2006,101,0.2,0.2,0.3,0,191,0.2079,-0.0179,0.0017,-0.6692,5.4253,SWGUW
SPY,142.22,*,SWG070922P00102000,,put,09/22/2007,12/19/2006,102,0.35,0.25,0.3,0,4,0.2079,-0.0204,0.0019,-0.7469,6.0709,SWGUX
SPY,142.22,*,SWG070922P00103000,,put,09/22/2007,12/19/2006,103,0,0.25,0.35,0,0,0.2079,-0.0232,0.0021,-0.8303,6.7661,SWGUY
SPY,142.22,*,SWG070922P00104000,,put,09/22/2007,12/19/2006,104,0.1,0.3,0.35,0,0,0.2079,-0.0263,0.0024,-0.9192,7.5114,SWGUZ
SPY,142.22,*,SWG070922P00105000,,put,09/22/2007,12/19/2006,105,0.05,0.3,0.4,0,0,0.2079,-0.0296,0.0026,-1.0138,8.3071,SWGUA
SPY,142.22,*,SWG070922P00106000,,put,09/22/2007,12/19/2006,106,0,0.35,0.45,0,40,0.2055,-0.0319,0.0028,-1.0626,8.8363,SWGUB
SPY,142.22,*,SWG070922P00107000,,put,09/22/2007,12/19/2006,107,0,0.35,0.45,0,30,0.2031,-0.0344,0.003,-1.1128,9.3931,SWGUC
SPY,142.22,*,SWG070922P00108000,,put,09/22/2007,12/19/2006,108,0.1,0.4,0.5,0,0,0.2008,-0.0371,0.0032,-1.1665,9.9928,SWGUD
SPY,142.22,*,SWG070922P00109000,,put,09/22/2007,12/19/2006,109,0.45,0.45,0.55,0,1,0.1985,-0.04,0.0035,-1.2216,10.6234,SWGUE
SPY,142.22,*,SPY070922P00110000,,put,09/22/2007,12/19/2006,110,0.5,0.45,0.55,0,65,0.1962,-0.0431,0.0038,-1.278,11.2858,SPYUF
SPY,142.22,*,SPY070922P00111000,,put,09/22/2007,12/19/2006,111,0.05,0.5,0.6,0,0,0.194,-0.0465,0.004,-1.3381,11.9967,SPYUG
SPY,142.22,*,SPY070922P00112000,,put,09/22/2007,12/19/2006,112,0,0.55,0.65,0,10,0.1918,-0.0502,0.0043,-1.3995,12.7424,SPYUH
SPY,142.22,*,SPY070922P00113000,,put,09/22/2007,12/19/2006,113,0.65,0.6,0.7,0,15,0.1896,-0.0541,0.0047,-1.4621,13.5237,SPYUI
SPY,142.22,*,SPY070922P00114000,,put,09/22/2007,12/19/2006,114,0,0.65,0.75,0,10,0.1875,-0.0584,0.005,-1.5283,14.3583,SPYUJ
SPY,142.22,*,SPY070922P00115000,,put,09/22/2007,12/19/2006,115,0.9,0.7,0.8,0,123,0.1854,-0.0629,0.0054,-1.5956,15.2308,SPYUK
SPY,142.22,*,SPY070922P00116000,,put,09/22/2007,12/19/2006,116,0.8,0.75,0.85,0,10,0.1834,-0.0679,0.0058,-1.6664,16.1589,SPYUL
SPY,142.22,*,SPY070922P00117000,,put,09/22/2007,12/19/2006,117,0.9,0.85,0.9,0,54,0.1814,-0.0733,0.0062,-1.7379,17.1264,SPYUM
SPY,142.22,*,SPY070922P00118000,,put,09/22/2007,12/19/2006,118,1,0.9,1,0,133,0.1794,-0.079,0.0066,-1.8099,18.1332,SPYUN
SPY,142.22,*,SPY070922P00119000,,put,09/22/2007,12/19/2006,119,1.1,0.95,1.05,0,44,0.1775,-0.0852,0.0071,-1.885,19.1969,SPYUO
SPY,142.22,*,SPY070922P00120000,,put,09/22/2007,12/19/2006,120,1.3,1.05,1.15,0,68,0.1755,-0.0918,0.0075,-1.9571,20.2816,SPYUP
SPY,142.22,*,SPY070922P00121000,,put,09/22/2007,12/19/2006,121,1.1,1.1,1.2,0,95,0.1737,-0.099,0.0081,-2.0346,21.4397,SPYUQ
SPY,142.22,*,SPY070922P00122000,,put,09/22/2007,12/19/2006,122,1.6,1.2,1.3,0,1220,0.1718,-0.1066,0.0086,-2.1084,22.6167,SPYUR
SPY,142.22,*,SPY070922P00123000,,put,09/22/2007,12/19/2006,123,1.5,1.3,1.4,0,421,0.17,-0.1148,0.0092,-2.1839,23.846,SPYUS
SPY,142.22,*,SPY070922P00124000,,put,09/22/2007,12/19/2006,124,1.6,1.4,1.5,0,1265,0.1683,-0.1237,0.0097,-2.2607,25.1245,SPYUT
SPY,142.22,*,SPY070922P00125000,,put,09/22/2007,12/19/2006,125,1.55,1.5,1.6,90,142,0.1665,-0.133,0.0104,-2.3323,26.4151,SPYUU
SPY,142.22,*,SPY070922P00126000,,put,09/22/2007,12/19/2006,126,1.9,1.6,1.7,0,445,0.1648,-0.143,0.011,-2.404,27.7477,SPYUV
SPY,142.22,*,SPY070922P00127000,,put,09/22/2007,12/19/2006,127,1.9,1.75,1.85,0,77,0.1631,-0.1536,0.0117,-2.4723,29.1013,SPYUW
SPY,142.22,*,RQQ070922P00128000,,put,09/22/2007,12/19/2006,128,0.05,1.9,2.05,0,0,0.1615,-0.165,0.0123,-2.5393,30.4857,RQQUX
SPY,142.22,*,RQQ070922P00129000,,put,09/22/2007,12/19/2006,129,2.6,2,2.2,0,40,0.1599,-0.177,0.013,-2.6014,31.8792,RQQUY
SPY,142.22,*,SFB070922P00130000,,put,09/22/2007,12/19/2006,130,0,2.15,2.25,0,652,0.1584,-0.1898,0.0137,-2.6606,33.2885,SFBUZ
SPY,142.22,*,SFB070922P00131000,,put,09/22/2007,12/19/2006,131,0,2.3,2.4,0,656,0.1568,-0.2032,0.0144,-2.7103,34.6793,SFBUA
SPY,142.22,*,SFB070922P00132000,,put,09/22/2007,12/19/2006,132,0,2.45,2.6,0,228,0.1553,-0.2174,0.0152,-2.7555,36.0691,SFBUB
SPY,142.22,*,SFB070922P00133000,,put,09/22/2007,12/19/2006,133,0,2.65,2.75,0,2989,0.1539,-0.2324,0.0159,-2.7951,37.4463,SFBUC
SPY,142.22,*,SFB070922P00134000,,put,09/22/2007,12/19/2006,134,0,2.85,2.95,0,3574,0.1524,-0.2481,0.0166,-2.8224,38.7802,SFBUD
SPY,142.22,*,SFB070922P00135000,,put,09/22/2007,12/19/2006,135,0,3,3.2,0,4423,0.1511,-0.2646,0.0173,-2.8452,40.088,SFBUE
SPY,142.22,*,SFB070922P00136000,,put,09/22/2007,12/19/2006,136,0,3.3,3.4,0,1056,0.1497,-0.2818,0.018,-2.8539,41.3324,SFBUF
SPY,142.22,*,SFB070922P00137000,,put,09/22/2007,12/19/2006,137,0,3.5,3.7,0,1544,0.1484,-0.2998,0.0187,-2.8532,42.5171,SFBUG
SPY,142.22,*,SFB070922P00138000,,put,09/22/2007,12/19/2006,138,0,3.7,3.9,0,1287,0.1471,-0.3184,0.0194,-2.8395,43.6233,SFBUH
SPY,142.22,*,SFB070922P00139000,,put,09/22/2007,12/19/2006,139,0,4,4.2,0,442,0.1458,-0.3376,0.02,-2.8119,44.6399,SFBUI
SPY,142.22,*,SFB070922P00140000,,put,09/22/2007,12/19/2006,140,0,4.3,4.5,4,955,0.1446,-0.3576,0.0206,-2.7724,45.5582,SFBUJ
